,two_year_recid,race,sex,age,c_charge_degree,priors_count,length_of_stay
588,0,0,0,1,0,1,-0.3730861003741307
589,0,0,1,2,1,2,0.09332706515071679
590,0,0,1,1,0,2,0.3935017544496473
591,0,0,0,1,1,0,0.32495792775934035
592,1,0,1,0,1,0,-0.22890770630141602
593,0,0,0,1,1,1,-0.3596924790668293
594,1,0,1,0,1,1,-0.3518138782978285
595,1,0,1,1,1,2,1.2002704731953295
596,1,0,0,2,1,2,0.20599105614742821
597,1,1,0,0,1,1,-0.05242704907579802
598,0,0,0,0,1,0,-0.35811675891302913
599,1,1,1,2,1,2,0.32732150799004056
600,0,0,0,2,1,0,-0.3722982402972306
601,0,0,0,0,1,0,-0.36126819922062947
602,1,0,1,1,1,2,0.0413283000753115
603,0,0,1,1,1,2,-0.2635735496850195
604,1,0,1,1,1,2,-0.3746618205279308
605,0,0,1,1,0,1,-0.37151038022033045
606,0,0,1,1,0,1,-0.31478445468352473
607,0,0,1,1,0,0,-0.35890461898992926
608,1,0,1,1,1,2,-0.36126819922062947
609,0,1,1,1,0,0,-0.37151038022033045
610,0,0,1,1,1,2,-0.35811675891302913
611,0,0,0,1,1,2,-0.3392081170674272
612,1,1,1,0,0,1,-0.356541038759229
613,1,1,1,0,1,1,-0.26514926983881965
614,1,1,1,0,1,0,-0.3242387756063257
615,0,0,1,2,1,2,2.274123758010139
616,0,1,1,2,1,0,-0.1690303404570099
617,0,0,0,1,1,1,0.15478015114892305
618,0,1,1,1,0,0,-0.2793307512230211
619,1,0,1,0,1,1,-0.29902725314552314
620,0,1,1,1,0,1,-0.3730861003741307
621,1,0,1,0,1,0,-0.3652074996051299
622,1,0,1,1,1,2,-0.3722982402972306
623,0,0,1,2,0,0,-0.3620560592975295
624,1,1,1,1,1,1,0.13508364922642102
625,0,1,1,0,1,0,-0.357328898836129
626,1,0,0,0,0,1,-0.3730861003741307
627,0,0,0,1,0,1,-0.35890461898992926
628,0,1,1,1,1,1,-0.37151038022033045
629,1,0,1,1,1,1,-0.35811675891302913
630,0,0,0,1,0,0,-0.3447231376057278
631,0,0,1,1,1,0,-0.3754496806048309
632,1,0,1,1,1,2,-0.3006029732993233
633,1,1,0,0,0,1,-0.3541774585285288
634,1,0,1,0,1,1,-0.36363177945132974
635,0,0,1,1,1,2,-0.3557531786823289
636,0,0,1,0,1,0,-0.35890461898992926
637,0,1,1,1,0,0,-0.20527190399441358
638,0,1,1,1,1,2,-0.33842025699052714
639,1,0,1,1,1,2,-0.3604803391437294
640,0,0,1,1,0,0,-0.36599535968202995
641,1,1,0,1,0,1,-0.36126819922062947
642,1,0,1,1,0,2,-0.2675128500695199
643,0,0,1,1,1,2,-0.05557848938339836
644,1,1,1,1,0,1,-0.3596924790668293
645,0,1,1,1,0,0,-0.3730861003741307
646,0,1,1,2,1,1,-0.37072252014343043
647,1,0,1,1,0,1,-0.33842025699052714
648,0,0,0,0,1,1,-0.33999597714432733
649,0,1,1,1,0,1,-0.36599535968202995
650,1,0,1,1,1,2,-0.28169433145372136
651,0,0,1,1,1,2,-0.357328898836129
652,1,0,1,1,1,1,-0.35890461898992926
653,1,0,1,2,1,2,-0.2572706690698189
654,1,0,1,0,0,1,-0.3549653186054288
655,1,0,1,2,0,2,0.35883591106604373
656,1,1,1,1,1,2,0.2887163642219367
657,1,0,1,2,0,2,0.14926513061062244
658,0,0,1,1,0,2,-0.35811675891302913
659,0,1,1,2,0,2,-0.3722982402972306
660,1,0,1,1,1,1,-0.2785428911461211
661,0,0,1,1,0,1,-0.36363177945132974
662,1,0,1,1,1,2,0.004298876461007751
663,0,1,1,2,1,0,-0.3541774585285288
664,1,0,1,0,0,1,-0.36126819922062947
665,1,1,1,1,0,2,5.164782380156532
666,1,1,0,1,0,1,-0.18793898230261183
667,0,0,1,0,1,1,-0.336844536836727
668,1,0,1,0,1,1,-0.32502663568322576
669,1,1,1,0,1,1,-0.356541038759229
670,1,0,1,1,0,2,-0.35811675891302913
671,0,1,1,2,1,1,-0.36126819922062947
672,1,0,1,0,1,2,-0.34235955737502755
673,0,1,1,2,1,0,-0.35811675891302913
674,0,0,1,0,0,2,-0.357328898836129
675,0,1,0,0,0,0,-0.36126819922062947
676,1,0,1,0,1,1,-0.3494502980671283
677,0,0,1,1,0,2,-0.3415716972981275
678,1,0,1,1,1,2,-0.357328898836129
679,0,1,0,0,1,1,-0.33999597714432733
680,1,0,1,1,1,0,-0.1887268423795119
681,1,0,1,1,0,2,1.8518307567916956
682,0,0,1,0,1,0,-0.336844536836727
683,1,0,1,1,1,2,-0.33999597714432733
684,0,0,0,1,1,2,-0.36441963952822976
685,0,1,1,1,1,0,0.04369188030601173
686,0,0,0,2,1,0,-0.3313295162984264
687,0,0,1,0,1,1,0.2587776812997336
688,0,0,0,1,0,1,-0.3557531786823289
689,1,1,1,0,1,1,-0.00042828400039272976
690,0,1,1,1,1,1,-0.3604803391437294
691,1,0,1,0,1,2,2.1937620301663308
692,0,0,1,1,1,1,-0.336844536836727
693,0,1,1,2,1,1,-0.356541038759229
694,0,0,1,1,1,1,-0.3541774585285288
695,0,0,1,2,1,1,-0.3541774585285288
696,1,1,1,0,0,1,-0.3652074996051299
697,0,0,1,1,1,2,1.6651079185663766
698,1,1,0,1,1,1,-0.3722982402972306
699,0,0,0,1,1,1,3.0186515306807142
700,1,0,1,1,1,2,-0.1658789001494096
701,1,1,1,1,1,0,0.14768941045682232
702,1,1,1,2,1,1,-0.3202994752218253
703,1,0,1,1,0,1,-0.34314741745192756
704,1,0,1,1,1,1,-0.32502663568322576
705,1,0,1,1,0,2,-0.3722982402972306
706,0,1,0,1,0,0,-0.3730861003741307
707,1,0,1,1,1,0,-0.35890461898992926
708,0,1,1,1,0,2,-0.017761205692194516
709,0,1,0,1,0,1,0.4754392024472557
710,0,1,0,2,0,0,-0.36126819922062947
711,0,1,1,0,1,0,-0.35811675891302913
712,1,0,1,1,0,2,0.29817068514473766
713,1,0,1,2,1,1,-0.2013326036099132
714,0,0,1,1,0,0,-0.3541774585285288
715,0,1,1,2,1,1,-0.3029665535300235
716,1,0,1,1,0,2,-0.3596924790668293
717,1,1,0,2,1,1,-0.34078383722122735
718,1,0,1,2,1,1,-0.3604803391437294
719,1,0,1,0,1,1,-0.35890461898992926
720,1,0,1,1,1,2,-0.09418363315150227
721,0,0,1,2,0,1,3.785239385504492
722,0,1,1,1,1,1,-0.33999597714432733
723,0,0,1,2,0,0,-0.3557531786823289
724,1,0,1,0,1,2,0.4707120419858552
725,1,0,1,1,0,2,-0.3557531786823289
726,0,0,1,1,1,1,-0.31872375506802514
727,0,1,0,1,0,1,-0.3722982402972306
728,1,1,1,2,1,2,0.233566158838931
729,1,0,1,1,1,2,-0.33763239691362706
730,0,0,1,0,1,1,-0.3557531786823289
731,1,0,1,1,1,2,-0.31793589499112507
732,0,1,1,1,1,1,-0.35811675891302913
733,0,0,1,0,1,1,1.6745622394891777
734,1,0,1,1,0,1,-0.3596924790668293
735,1,0,1,0,1,2,-0.33763239691362706
736,0,1,0,1,1,0,-0.35890461898992926
737,0,1,1,0,1,0,-0.3526017383747285
738,1,0,1,1,0,1,-0.33999597714432733
739,1,0,1,1,1,0,-0.356541038759229
740,1,0,1,1,1,2,1.1104544244287204
741,0,1,1,1,1,1,-0.3604803391437294
742,0,1,1,1,1,2,-0.356541038759229
743,0,1,1,0,0,0,-0.33763239691362706
744,1,1,0,0,0,0,-0.3518138782978285
745,0,0,1,2,1,0,-0.34629885775952796
746,1,0,1,1,1,2,-0.35338959845162865
747,0,1,1,0,0,0,-0.3541774585285288
748,1,0,1,0,1,1,-0.26278568960811943
749,1,0,1,1,0,2,-0.011458325076993896
750,1,0,1,1,1,2,0.05944908184401332
751,1,0,1,2,0,2,1.1136058647363205
752,1,1,1,0,0,1,-0.11545585522780444
753,0,1,1,1,1,1,-0.2966636729148229
754,1,0,1,1,0,0,-0.35890461898992926
755,0,0,0,0,1,0,-0.3549653186054288
756,1,0,1,2,0,2,-0.34551099768262783
757,0,0,1,1,1,0,-0.33763239691362706
758,0,0,0,0,0,2,-0.04139700799919692
759,0,0,1,1,0,1,-0.20369618384061344
760,1,1,1,1,1,2,-0.3604803391437294
761,1,0,1,0,0,1,-0.35890461898992926
762,1,0,1,1,0,2,-0.3557531786823289
763,0,0,0,1,1,1,0.11617500738081908
764,1,0,1,0,1,1,-0.26042210937741916
765,0,1,1,1,1,2,-0.3392081170674272
766,0,1,1,2,1,1,-0.34551099768262783
767,1,0,1,1,1,2,0.3745931126040454
768,0,1,1,1,0,0,-0.3730861003741307
769,1,0,1,0,1,0,-0.3596924790668293
770,1,1,0,1,1,2,2.8043535897638923
771,0,0,0,0,0,0,-0.36678321975892997
772,0,0,1,1,0,0,-0.3628439193744296
773,1,0,1,1,1,2,-0.3218751953756254
774,0,0,1,2,0,2,-0.3730861003741307
775,1,0,1,1,1,1,5.3325965765362495
776,0,0,1,0,0,1,-0.2785428911461211
777,0,0,1,1,1,2,-0.36126819922062947
778,0,0,1,1,1,1,-0.28405791168442157
779,0,0,1,1,1,1,0.3375636889897416
780,0,0,1,1,1,1,0.7196758262862806
781,0,0,1,1,1,0,-0.3730861003741307
782,1,0,1,1,0,2,-0.33842025699052714
783,1,0,1,1,0,2,-0.33369309652912665
784,0,0,1,1,1,1,-0.3415716972981275
785,1,0,1,1,1,2,-0.35890461898992926
786,1,0,1,0,1,1,-0.3415716972981275
787,0,1,1,2,1,1,-0.3620560592975295
788,1,0,1,1,1,2,3.4653681942830596
789,0,0,0,2,1,0,-0.3541774585285288
790,0,0,0,1,0,1,-0.35811675891302913
791,0,1,1,0,0,1,-0.34551099768262783
792,0,0,0,2,1,2,-0.356541038759229
793,1,0,1,1,1,2,-0.3730861003741307
794,0,0,1,2,1,2,0.9875482524323079
795,1,0,0,1,0,2,0.5179836465998601
796,0,1,1,2,1,0,-0.3596924790668293
797,0,0,1,1,1,1,-0.24624062799321772
798,1,0,1,1,0,2,-0.3604803391437294
799,0,0,1,2,0,1,-0.3730861003741307
800,0,1,1,1,1,1,-0.09497149322840238
801,0,1,1,2,0,2,-0.15012169861140798
802,0,1,1,2,1,1,-0.34078383722122735
803,1,0,1,1,0,1,-0.3541774585285288
804,1,0,1,1,0,0,-0.3557531786823289
805,0,1,0,2,0,0,-0.3604803391437294
806,0,0,0,0,0,0,-0.357328898836129
807,1,0,1,2,1,2,0.11381142715011884
808,1,0,1,1,1,1,-0.35338959845162865
809,0,0,1,1,1,0,-0.33369309652912665
810,0,1,0,1,0,0,-0.3557531786823289
811,1,1,1,1,0,1,-0.2793307512230211
812,0,0,1,1,0,1,-0.34551099768262783
813,1,0,1,1,0,2,-0.32739021591392603
814,0,0,0,1,1,0,-0.33842025699052714
815,1,0,0,1,1,2,-0.3596924790668293
816,1,1,0,2,0,2,-0.30690585391452396
817,0,0,1,2,1,2,-0.3738739604510307
818,0,0,1,1,1,1,-0.35811675891302913
819,0,1,0,1,1,0,-0.35338959845162865
820,0,1,1,2,1,0,-0.3604803391437294
821,0,0,1,2,1,1,-0.3652074996051299
822,0,0,1,2,1,2,1.8478914564071953
823,1,0,1,0,1,2,-0.016185485538394377
824,1,0,1,0,1,0,-0.357328898836129
825,1,0,1,1,1,0,-0.3557531786823289
826,0,0,0,0,1,1,-0.10915297461260383
827,0,0,1,1,1,1,0.018480357845209194
828,0,1,0,2,1,2,-0.30690585391452396
829,1,1,1,2,1,1,-0.36126819922062947
830,1,0,1,1,1,2,-0.3447231376057278
831,0,1,1,1,1,1,-0.3738739604510307
832,0,0,1,1,1,1,-0.347086717836428
833,1,0,1,1,1,2,-0.3541774585285288
834,0,1,1,2,0,1,-0.37151038022033045
835,0,1,1,1,0,1,-0.3730861003741307
836,0,1,1,1,1,0,-0.3738739604510307
837,1,0,0,0,1,1,-0.357328898836129
838,0,1,1,2,1,0,-0.3730861003741307
839,1,0,1,2,1,1,-0.011458325076993896
840,0,1,1,2,1,1,-0.13594021722720653
841,0,1,1,1,0,2,0.14926513061062244
842,1,0,1,1,1,2,14.745948775338407
843,0,1,1,1,0,1,-0.14618239822690757
844,1,1,0,2,1,1,0.40374393544934833
845,1,1,1,0,0,0,-0.36363177945132974
846,0,0,1,1,0,2,-0.357328898836129
847,1,1,0,1,1,2,-0.24151346753181724
848,1,0,1,0,1,1,-0.35890461898992926
849,1,1,1,1,0,2,0.4856813834469567
850,0,0,1,0,1,1,0.7259787069014811
851,0,1,0,2,0,1,0.1295686286881205
852,0,0,1,2,1,1,-0.3722982402972306
853,0,1,1,2,1,2,-0.1532731389190083
854,0,0,1,2,1,2,-0.36363177945132974
855,0,1,1,1,1,1,-0.3541774585285288
856,1,0,0,1,0,2,-0.35890461898992926
857,0,1,0,0,1,1,-0.33605667675982687
858,1,0,0,0,1,1,-0.36441963952822976
859,1,1,1,2,0,1,-0.3392081170674272
860,0,1,1,1,0,2,-0.3557531786823289
861,0,1,1,2,0,1,-0.34078383722122735
862,0,1,0,1,1,1,-0.3392081170674272
863,1,0,1,1,0,0,-0.29902725314552314
864,1,0,1,1,1,2,-0.3604803391437294
865,1,1,0,2,0,0,-0.3754496806048309
866,0,0,1,1,1,2,1.6123212934140712
867,1,0,1,1,0,2,-0.3447231376057278
868,1,0,1,1,0,2,-0.33605667675982687
869,0,1,1,1,0,0,-0.3596924790668293
870,0,1,0,1,0,0,-0.3730861003741307
871,0,1,1,1,1,1,3.96565934311461
872,1,0,1,1,1,2,-0.35890461898992926
873,0,1,1,1,1,2,0.6865857030564771
874,1,0,1,1,1,2,-0.347086717836428
875,1,0,1,1,1,2,-0.24702848807011785
876,1,0,1,2,1,1,-0.3730861003741307
877,1,1,1,2,1,1,0.587315333367067
878,0,0,0,2,1,1,-0.36363177945132974
879,1,1,1,1,0,2,2.342667584700446
880,0,0,1,2,1,2,-0.35890461898992926
881,0,1,0,2,0,2,0.25247480068453293
882,0,1,1,1,0,0,-0.3738739604510307
883,0,0,0,0,1,0,-0.35811675891302913
884,0,0,0,1,1,2,-0.3037544136069236
885,1,0,1,0,1,2,1.8329221149460937
886,1,1,1,1,0,1,-0.3730861003741307
887,0,1,1,1,0,1,0.22883899837753052
888,0,1,0,2,0,0,-0.3722982402972306
889,1,1,1,0,1,0,-0.3526017383747285
890,0,1,0,2,1,0,-0.1256980362275055
891,0,1,1,1,0,0,-0.35811675891302913
892,0,0,0,0,1,0,-0.3620560592975295
893,1,1,0,2,1,1,-0.3006029732993233
894,1,1,1,1,0,2,0.5164079264460598
895,1,1,1,1,1,2,-0.356541038759229
896,0,1,0,1,0,0,-0.3730861003741307
897,0,0,1,0,0,1,-0.30533013376072377
898,0,0,1,2,1,0,-0.3494502980671283
899,1,0,1,0,1,1,-0.3557531786823289
900,0,1,1,0,0,1,-0.3596924790668293
901,1,0,1,0,1,0,-0.34314741745192756
902,0,0,0,0,1,1,0.7393723282087824
903,0,0,0,1,1,1,-0.10994083468950389
904,0,1,1,1,0,1,-0.3738739604510307
905,0,0,1,1,0,2,-0.35890461898992926
906,0,0,1,0,1,0,-0.30139083337622335
907,1,0,1,1,1,2,-0.3549653186054288
908,0,0,1,2,1,1,-0.357328898836129
909,1,0,1,0,1,0,-0.3415716972981275
910,1,0,0,1,1,1,-0.3195116151449252
911,1,0,1,1,1,2,3.229010171213036
912,0,0,1,2,0,2,-0.33842025699052714
913,0,0,0,0,0,0,-0.3730861003741307
914,0,1,1,1,0,0,-0.3604803391437294
915,1,0,1,1,1,2,0.24459619991553216
916,1,1,0,1,1,1,0.4384097788329519
917,1,1,0,1,1,2,0.281625623529836
918,1,0,0,1,1,2,-0.3037544136069236
919,0,0,1,2,1,1,-0.36363177945132974
920,0,1,0,1,0,1,-0.3628439193744296
921,1,1,1,1,1,1,-0.3596924790668293
922,0,0,1,1,1,2,0.7007671844406786
923,0,1,0,1,1,0,-0.3557531786823289
924,1,0,1,0,0,0,-0.2998151132224232
925,0,0,0,1,1,1,-0.3329052364522266
926,0,1,1,1,1,0,1.0954850829676188
927,0,1,0,2,1,2,2.855564494762398
928,0,1,0,1,0,1,-0.3549653186054288
929,1,1,1,2,1,2,-0.3021786934531234
930,0,0,0,1,1,1,-0.36599535968202995
931,0,0,1,0,1,1,1.1986947530415293
932,1,1,1,1,1,0,-0.209211204378914
933,1,0,1,1,1,2,0.5928303539053675
934,1,0,1,1,1,2,7.4511523233205645
935,1,0,1,1,1,2,-0.3415716972981275
936,0,1,1,1,1,0,2.6113278709233727
937,0,0,1,1,1,1,-0.35811675891302913
938,0,1,1,0,1,1,-0.35890461898992926
939,0,0,0,1,0,0,-0.3557531786823289
940,1,1,1,0,1,1,-0.35338959845162865
941,1,0,1,1,1,1,0.2115060766857288
942,1,0,1,1,0,0,-0.3596924790668293
943,1,0,1,1,1,1,-0.3628439193744296
944,0,0,1,1,0,1,-0.22575626599381568
945,0,1,1,1,1,0,0.09411492522761689
946,0,0,1,0,0,0,-0.3596924790668293
947,0,1,1,2,0,0,-0.3604803391437294
948,1,0,0,1,1,1,-0.36599535968202995
949,0,0,1,1,0,0,-0.35890461898992926
950,0,1,0,1,1,1,0.4131982563721493
951,0,1,0,1,0,1,-0.35338959845162865
952,1,1,1,1,0,1,0.3099885862982389
953,0,1,0,1,0,1,0.4620455811399543
954,1,0,1,0,0,1,-0.36126819922062947
955,0,0,1,0,1,0,-0.3628439193744296
956,1,0,0,1,0,0,-0.33763239691362706
957,1,0,1,0,1,2,0.5116807659846593
958,0,0,1,2,1,2,-0.356541038759229
959,0,0,1,1,0,2,-0.3604803391437294
960,1,0,1,1,0,1,0.07441842330511486
961,0,1,1,0,0,2,-0.3596924790668293
962,1,0,1,1,0,0,-0.33763239691362706
963,1,0,1,1,1,2,6.338693894737652
964,1,1,1,0,1,1,0.31865504714413967
965,1,1,1,1,1,2,1.6808651201043783
966,1,1,0,1,1,0,-0.3604803391437294
967,0,1,1,1,0,1,-0.3652074996051299
968,1,0,1,0,1,1,-0.3604803391437294
969,1,1,1,0,0,0,-0.3604803391437294
970,0,1,1,2,0,0,-0.3541774585285288
971,1,1,1,2,1,1,-0.356541038759229
972,0,0,1,0,1,0,-0.3628439193744296
973,0,0,1,0,1,0,0.2855649239143363
974,1,0,1,1,1,2,6.315845952507549
975,0,1,0,2,1,1,1.0600313795071152
976,0,1,1,2,1,1,-0.28642149191512184
977,1,1,0,1,1,0,-0.3604803391437294
978,1,0,0,1,1,2,-0.3439352775288277
979,1,1,1,1,0,2,-0.2446649078394176
980,1,0,1,0,1,0,3.578032185279771
981,0,1,0,1,0,2,-0.3738739604510307
982,1,0,1,1,1,2,-0.3596924790668293
983,0,1,0,2,0,1,-0.35890461898992926
984,0,1,1,1,0,0,-0.3392081170674272
985,0,1,0,1,0,1,-0.2848457717613217
986,0,0,1,1,0,0,-0.3730861003741307
987,0,1,1,1,0,1,-0.3549653186054288
988,1,0,1,0,1,0,3.065923135294719
989,0,0,1,0,1,1,-0.35338959845162865
990,1,1,1,1,0,1,-0.3652074996051299
991,0,1,1,1,0,0,-0.3604803391437294
992,1,1,1,1,1,1,-0.357328898836129
993,1,0,0,1,1,2,-0.24781634814701795
994,0,0,0,1,1,1,-0.3652074996051299
995,0,0,1,1,1,1,-0.33605667675982687
996,0,1,1,1,0,0,-0.3210873352987254
997,0,0,1,1,1,1,-0.3604803391437294
998,1,1,1,0,1,2,-0.3652074996051299
999,0,0,1,1,1,1,0.3060492859137384
1000,0,0,1,1,1,0,-0.3620560592975295
1001,1,0,0,0,1,0,-0.15090955868830805
1002,0,1,1,2,0,1,-0.2998151132224232
1003,0,1,1,2,0,2,-0.31714803491422494
1004,1,0,1,2,1,2,-0.3549653186054288
1005,1,0,1,1,1,2,0.11538714730391905
1006,1,1,1,1,1,0,-0.34235955737502755
1007,1,1,1,1,0,2,-0.35338959845162865
1008,1,1,1,2,1,2,-0.09497149322840238
1009,0,0,1,1,0,0,-0.3754496806048309
1010,0,1,1,2,0,2,0.031873979152510536
1011,1,0,1,0,1,0,-0.3620560592975295
1012,1,0,1,1,0,2,-0.3549653186054288
1013,0,0,1,1,0,0,-0.35338959845162865
1014,0,1,1,1,0,0,-0.3730861003741307
1015,1,0,1,0,1,1,0.6881614232102773
1016,0,1,0,2,1,2,0.24223261968483192
1017,1,0,1,1,1,2,-0.35811675891302913
1018,1,0,1,1,1,0,-0.047699888614397536
1019,0,0,1,1,1,1,-0.26436140976191963
1020,0,1,1,1,1,1,-0.35890461898992926
1021,1,0,1,1,1,0,-0.3549653186054288
1022,1,0,1,1,1,2,3.579607905433571
1023,0,0,1,1,0,0,-0.35890461898992926
1024,0,0,0,2,1,2,-0.3526017383747285
1025,0,1,0,0,0,1,-0.3730861003741307
1026,1,0,1,0,1,1,2.2717601777794387
1027,1,1,1,1,1,0,0.2902920843757368
1028,0,1,1,1,1,1,-0.3415716972981275
1029,0,0,1,0,0,0,-0.3604803391437294
1030,0,1,1,1,1,0,-0.357328898836129
1031,0,0,1,0,1,2,-0.35811675891302913
1032,0,0,1,1,1,2,2.149641865859926
1033,1,0,1,1,1,2,-0.3392081170674272
1034,1,0,1,0,1,0,-0.35338959845162865
1035,1,0,1,1,1,1,-0.3596924790668293
1036,1,0,1,1,1,1,-0.3163601748373249
1037,0,0,1,2,1,1,-0.3628439193744296
1038,1,0,1,2,1,2,-0.2769671709923209
1039,0,1,1,1,0,1,-0.357328898836129
1040,0,1,1,1,1,2,-0.3722982402972306
1041,0,0,1,0,1,0,-0.356541038759229
1042,0,0,1,1,0,1,1.688743720873379
1043,1,0,1,1,0,2,-0.3439352775288277
1044,0,1,0,2,0,1,0.15556801122582314
1045,0,1,0,0,0,0,0.07205484307441462
1046,1,0,1,1,1,2,11.023309911985528
1047,0,0,1,1,0,1,-0.34235955737502755
1048,1,1,1,1,1,2,-0.33842025699052714
1049,0,0,1,1,0,1,-0.16430317999560942
1050,1,0,1,0,1,1,-0.09891079361290275
1051,1,0,1,0,0,1,-0.2998151132224232
1052,0,0,1,1,1,0,-0.36914679998963024
1053,0,0,0,0,0,0,-0.33842025699052714
1054,0,0,1,2,1,2,0.30841286614443864
1055,0,1,0,1,0,0,-0.35890461898992926
1056,0,1,1,2,1,0,-0.37623754068173093
1057,1,1,1,2,1,2,0.06181266207471356
1058,0,1,0,2,0,0,-0.3675710798358301
1059,0,0,0,1,1,1,-0.3604803391437294
1060,0,1,1,1,0,0,-0.357328898836129
1061,1,1,1,1,1,2,-0.34314741745192756
1062,1,0,1,1,1,1,-0.356541038759229
1063,1,0,1,0,1,0,-0.2801186112999212
1064,0,0,1,0,1,1,-0.3746618205279308
1065,0,0,1,1,0,0,-0.3549653186054288
1066,1,0,1,0,1,1,-0.33842025699052714
1067,0,1,1,1,0,0,-0.3596924790668293
1068,0,0,1,1,1,1,-0.09418363315150227
1069,0,0,0,1,1,2,-0.3730861003741307
1070,1,1,1,1,0,1,0.034237559383210776
1071,0,1,1,1,0,2,-0.3549653186054288
1072,1,1,1,0,1,2,-0.11151655484330407
1073,1,0,1,1,0,2,-0.36363177945132974
1074,1,0,1,1,1,1,-0.3596924790668293
1075,0,0,1,0,1,0,-0.356541038759229
1076,1,1,1,2,0,1,-0.36363177945132974
1077,0,0,1,1,1,0,-0.356541038759229
1078,0,0,1,0,0,1,-0.28248219153062143
1079,1,0,1,1,1,2,-0.28799721206892204
1080,0,1,0,2,1,1,-0.28169433145372136
1081,1,1,1,1,1,0,-0.357328898836129
1082,1,1,0,1,1,0,-0.3604803391437294
1083,1,0,1,0,1,1,0.5101050458308591
1084,0,0,1,1,1,0,-0.357328898836129
1085,1,0,0,1,1,2,-0.28405791168442157
1086,1,0,1,1,1,0,-0.30611799383762384
1087,1,0,1,1,1,1,-0.36678321975892997
1088,1,1,1,1,0,1,-0.35811675891302913
1089,0,0,0,1,1,1,-0.3549653186054288
1090,1,0,1,0,1,1,0.11775072753461929
1091,0,1,1,2,1,2,0.005874596614807889
1092,1,1,1,1,1,1,0.14532583022612208
1093,1,0,0,0,0,1,-0.33999597714432733
1094,0,1,1,2,0,1,-0.3526017383747285
1095,0,1,1,1,0,0,-0.35890461898992926
1096,0,0,0,1,0,0,-0.2801186112999212
1097,0,1,1,1,1,0,-0.3604803391437294
1098,1,0,1,2,0,0,-0.35102601822092844
1099,1,0,0,1,1,2,-0.3494502980671283
1100,0,1,1,1,1,1,-0.2966636729148229
1101,0,0,1,0,1,1,-0.36126819922062947
1102,0,0,1,0,1,1,0.4470762396788528
1103,1,1,1,1,0,1,-0.3628439193744296
1104,1,0,1,1,1,1,-0.3738739604510307
1105,0,0,1,2,0,2,-0.35811675891302913
1106,1,0,1,1,1,2,5.618589784450978
1107,1,0,0,1,1,1,0.15005299068752256
1108,0,0,1,1,0,0,-0.3596924790668293
1109,1,1,1,0,0,2,0.6487684193652733
1110,1,1,1,1,1,1,0.8504605990516939
1111,1,0,1,0,0,0,-0.36599535968202995
1112,1,1,0,1,1,2,-0.35811675891302913
1113,0,0,0,1,0,1,0.27926204329913573
1114,1,0,1,1,1,2,0.17132521276382473
1115,0,0,1,2,0,2,0.3005342653754379
1116,1,0,1,1,1,2,0.3580480509891437
1117,0,1,1,2,1,1,0.09332706515071679
1118,0,1,0,2,1,1,-0.3549653186054288
1119,0,0,0,0,0,0,-0.357328898836129
1120,0,0,1,1,0,1,-0.35811675891302913
1121,1,0,1,2,1,2,-0.30611799383762384
1122,1,0,1,1,1,1,-0.357328898836129
1123,1,0,1,0,1,2,-0.3557531786823289
1124,1,0,0,1,1,1,-0.23205914660901628
1125,1,0,1,0,1,1,3.6757268348153813
1126,0,0,1,1,1,1,-0.3439352775288277
1127,0,1,1,1,1,1,1.2514813781938348
1128,0,0,0,1,0,1,-0.36126819922062947
1129,1,0,1,2,0,2,-0.3596924790668293
1130,1,1,1,2,0,1,-0.36126819922062947
1131,0,0,1,2,0,1,-0.3730861003741307
1132,0,1,0,0,1,1,-0.34235955737502755
1133,1,1,1,1,0,1,-0.3045422736838237
1134,1,0,1,0,1,1,0.19259743484012687
1135,1,0,1,0,0,2,0.32180648745174006
1136,1,1,1,0,1,1,-0.26199782953121936
1137,0,1,1,1,1,2,-0.24702848807011785
1138,1,0,1,1,1,2,-0.34235955737502755
1139,0,0,1,0,1,2,-0.28563363183822177
1140,0,1,0,1,0,2,-0.03824556769159657
1141,1,0,1,1,1,2,-0.347086717836428
1142,0,1,0,2,1,1,2.8342922726860955
1143,0,0,1,0,1,1,-0.21945338537861503
1144,1,0,1,1,1,2,0.21544537707022918
1145,0,0,0,0,1,1,-0.3541774585285288
1146,1,0,1,1,1,2,-0.3439352775288277
1147,0,1,1,2,1,0,1.6816529801812785
1148,1,1,0,0,1,0,-0.36441963952822976
1149,0,0,1,1,1,2,-0.16666676022630966
1150,0,0,0,2,1,1,-0.357328898836129
1151,1,0,1,0,0,0,-0.3652074996051299
1152,0,1,0,1,1,2,-0.37151038022033045
1153,1,0,1,1,1,2,0.3627752114505442
1154,1,1,1,2,0,2,0.1524165709182228
1155,1,1,1,1,0,2,-0.09497149322840238
1156,1,1,1,2,0,0,-0.31793589499112507
1157,0,0,1,1,0,1,-0.3549653186054288
1158,1,0,1,0,1,2,0.8504605990516939
1159,1,0,1,1,0,2,-0.34314741745192756
1160,0,1,1,1,0,0,-0.3652074996051299
1161,0,0,1,1,1,2,-0.34314741745192756
1162,1,0,1,1,0,2,-0.36441963952822976
1163,1,1,0,0,0,1,-0.3628439193744296
1164,1,0,1,1,1,1,-0.3541774585285288
1165,0,1,1,2,0,1,-0.35811675891302913
1166,0,1,1,1,1,0,-0.3344809566060267
1167,0,1,1,1,1,0,-0.3652074996051299
1168,0,1,1,0,1,0,-0.3604803391437294
1169,1,1,1,0,1,2,-0.34551099768262783
